"Plot Title: 20363442"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20363442, SEN S/N: 20363442, LBL: 100)","RH, % (LGR S/N: 20363442, SEN S/N: 20363442, LBL: 100)","Coupler Detached (LGR S/N: 20363442)","Coupler Attached (LGR S/N: 20363442)","Host Connected (LGR S/N: 20363442)","End Of File (LGR S/N: 20363442)"
1,08/08/18 03:00:00 PM,32.691,34.534,Logged,,,
2,08/08/18 03:30:00 PM,32.975,35.445,,,,
3,08/08/18 04:00:00 PM,33.105,33.445,,,,
4,08/08/18 04:30:00 PM,33.261,32.775,,,,
5,08/08/18 05:00:00 PM,33.079,31.970,,,,
6,08/08/18 05:30:00 PM,32.898,34.144,,,,
7,08/08/18 06:00:00 PM,32.898,34.212,,,,
8,08/08/18 06:30:00 PM,32.665,32.722,,,,
9,08/08/18 07:00:00 PM,32.175,34.860,,,,
10,08/08/18 07:30:00 PM,31.970,34.366,,,,
11,08/08/18 08:00:00 PM,31.510,35.510,,,,
12,08/08/18 08:30:00 PM,31.204,35.482,,,,
13,08/08/18 09:00:00 PM,30.798,36.220,,,,
14,08/08/18 09:30:00 PM,30.444,37.799,,,,
15,08/08/18 10:00:00 PM,30.091,38.634,,,,
16,08/08/18 10:30:00 PM,29.765,39.668,,,,
17,08/08/18 11:00:00 PM,29.590,41.178,,,,
18,08/08/18 11:30:00 PM,29.439,42.385,,,,
19,08/09/18 12:00:00 AM,29.190,44.036,,,,
20,08/09/18 12:30:00 AM,28.841,43.996,,,,
21,08/09/18 01:00:00 AM,29.090,44.156,,,,
22,08/09/18 01:30:00 AM,29.090,44.778,,,,
23,08/09/18 02:00:00 AM,28.916,45.771,,,,
24,08/09/18 02:30:00 AM,28.617,46.647,,,,
25,08/09/18 03:00:00 AM,28.394,47.853,,,,
26,08/09/18 03:30:00 AM,28.196,48.475,,,,
27,08/09/18 04:00:00 AM,28.048,49.166,,,,
28,08/09/18 04:30:00 AM,27.974,50.314,,,,
29,08/09/18 05:00:00 AM,27.899,51.170,,,,
30,08/09/18 05:30:00 AM,27.727,52.169,,,,
31,08/09/18 06:00:00 AM,27.653,53.336,,,,
32,08/09/18 06:30:00 AM,27.604,53.456,,,,
33,08/09/18 07:00:00 AM,27.407,53.492,,,,
34,08/09/18 07:30:00 AM,27.505,51.532,,,,
35,08/09/18 08:00:00 AM,28.642,44.300,,,,
36,08/09/18 08:30:00 AM,28.891,42.983,,,,
37,08/09/18 09:00:00 AM,29.165,38.306,,,,
38,08/09/18 09:30:00 AM,29.439,39.568,,,,
39,08/09/18 10:00:00 AM,29.740,40.298,,,,
40,08/09/18 10:30:00 AM,30.142,39.541,,,,
41,08/09/18 11:00:00 AM,30.495,39.043,,,,
42,08/09/18 11:30:00 AM,30.849,38.846,,,,
43,08/09/18 12:00:00 PM,31.204,33.106,,,,
44,08/09/18 12:30:00 PM,31.433,32.034,,,,
45,08/09/18 01:00:00 PM,31.510,28.710,,,,
46,08/09/18 01:30:00 PM,31.816,29.906,,,,
47,08/09/18 02:00:00 PM,32.150,28.346,,,,
48,08/09/18 02:30:00 PM,32.201,29.627,,,,
49,08/09/18 03:00:00 PM,32.150,28.691,,,,
50,08/09/18 03:30:00 PM,32.304,28.773,,,,
51,08/09/18 04:00:00 PM,32.330,28.429,,,,
52,08/09/18 04:30:00 PM,32.175,29.211,,,,
53,08/09/18 05:00:00 PM,32.253,28.976,,,,
54,08/09/18 05:30:00 PM,32.227,28.905,,,,
55,08/09/18 06:00:00 PM,31.996,29.645,,,,
56,08/09/18 06:30:00 PM,31.689,30.789,,,,
57,08/09/18 07:00:00 PM,31.103,33.233,,,,
58,08/09/18 07:30:00 PM,30.545,36.263,,,,
59,08/09/18 08:00:00 PM,30.192,37.069,,,,
60,08/09/18 08:30:00 PM,29.815,37.200,,,,
61,08/09/18 09:00:00 PM,29.464,37.567,,,,
62,08/09/18 09:30:00 PM,29.190,39.675,,,,
63,08/09/18 10:00:00 PM,28.990,41.345,,,,
64,08/09/18 10:30:00 PM,28.742,43.196,,,,
65,08/09/18 11:00:00 PM,28.593,44.131,,,,
66,08/09/18 11:30:00 PM,28.518,44.679,,,,
67,08/10/18 12:00:00 AM,28.742,44.934,,,,
68,08/10/18 12:30:00 AM,28.543,46.183,,,,
69,08/10/18 01:00:00 AM,28.320,47.455,,,,
70,08/10/18 01:30:00 AM,28.122,48.013,,,,
71,08/10/18 02:00:00 AM,27.924,47.471,,,,
72,08/10/18 02:30:00 AM,27.875,45.549,,,,
73,08/10/18 03:00:00 AM,27.949,40.934,,,,
74,08/10/18 03:30:00 AM,27.801,38.666,,,,
75,08/10/18 04:00:00 AM,27.481,39.892,,,,
76,08/10/18 04:30:00 AM,27.087,42.090,,,,
77,08/10/18 05:00:00 AM,27.063,38.557,,,,
78,08/10/18 05:30:00 AM,26.818,39.558,,,,
79,08/10/18 06:00:00 AM,26.500,40.580,,,,
80,08/10/18 06:30:00 AM,26.304,41.380,,,,
81,08/10/18 07:00:00 AM,26.231,44.118,,,,
82,08/10/18 07:30:00 AM,26.329,44.682,,,,
83,08/10/18 08:00:00 AM,27.431,43.637,,,,
84,08/10/18 08:30:00 AM,27.899,40.929,,,,
85,08/10/18 09:00:00 AM,27.949,40.802,,,,
86,08/10/18 09:30:00 AM,28.419,38.996,,,,
87,08/10/18 10:00:00 AM,28.816,38.471,,,,
88,08/10/18 10:30:00 AM,29.140,37.936,,,,
89,08/10/18 11:00:00 AM,29.515,36.163,,,,
90,08/10/18 11:30:00 AM,30.016,35.942,,,,
91,08/10/18 12:00:00 PM,30.369,35.301,,,,
92,08/10/18 12:30:00 PM,30.672,35.195,,,,
93,08/10/18 01:00:00 PM,30.900,34.573,,,,
94,08/10/18 01:30:00 PM,30.950,35.085,,,,
95,08/10/18 02:00:00 PM,31.459,35.099,,,,
96,08/10/18 02:30:00 PM,31.484,35.406,,,,
97,08/10/18 03:00:00 PM,31.433,36.483,,,,
98,08/10/18 03:30:00 PM,31.408,36.548,,,,
99,08/10/18 04:00:00 PM,31.868,37.841,,,,
100,08/10/18 04:30:00 PM,31.103,40.409,,,,
101,08/10/18 05:00:00 PM,30.976,40.462,,,,
102,08/10/18 05:30:00 PM,30.495,41.940,,,,
103,08/10/18 06:00:00 PM,30.571,40.952,,,,
104,08/10/18 06:30:00 PM,30.243,41.448,,,,
105,08/10/18 07:00:00 PM,29.815,42.790,,,,
106,08/10/18 07:30:00 PM,29.590,44.082,,,,
107,08/10/18 08:00:00 PM,29.389,44.026,,,,
108,08/10/18 08:30:00 PM,29.165,43.967,,,,
109,08/10/18 09:00:00 PM,28.891,44.526,,,,
110,08/10/18 09:30:00 PM,28.791,43.924,,,,
111,08/10/18 10:00:00 PM,28.667,43.877,,,,
112,08/10/18 10:30:00 PM,28.493,44.839,,,,
113,08/10/18 11:00:00 PM,28.394,45.415,,,,
114,08/10/18 11:30:00 PM,28.245,46.472,,,,
115,08/11/18 12:00:00 AM,28.097,47.395,,,,
116,08/11/18 12:30:00 AM,27.998,46.961,,,,
117,08/11/18 01:00:00 AM,27.825,47.394,,,,
118,08/11/18 01:30:00 AM,27.677,47.343,,,,
119,08/11/18 02:00:00 AM,27.530,47.357,,,,
120,08/11/18 02:30:00 AM,27.308,49.778,,,,
121,08/11/18 03:00:00 AM,27.087,51.093,,,,
122,08/11/18 03:30:00 AM,26.965,51.970,,,,
123,08/11/18 04:00:00 AM,26.842,50.997,,,,
124,08/11/18 04:30:00 AM,26.744,50.153,,,,
125,08/11/18 05:00:00 AM,26.598,48.980,,,,
126,08/11/18 05:30:00 AM,26.475,48.450,,,,
127,08/11/18 06:00:00 AM,26.329,48.817,,,,
128,08/11/18 06:30:00 AM,26.158,49.340,,,,
129,08/11/18 07:00:00 AM,26.085,47.725,,,,
130,08/11/18 07:30:00 AM,26.134,46.861,,,,
131,08/11/18 08:00:00 AM,26.891,45.724,,,,
132,08/11/18 08:30:00 AM,27.186,43.870,,,,
133,08/11/18 09:00:00 AM,27.358,42.842,,,,
134,08/11/18 09:30:00 AM,27.653,41.067,,,,
135,08/11/18 10:00:00 AM,28.171,39.369,,,,
136,08/11/18 10:30:00 AM,28.444,40.822,,,,
137,08/11/18 11:00:00 AM,28.593,39.811,,,,
138,08/11/18 11:30:00 AM,29.040,37.893,,,,
139,08/11/18 12:00:00 PM,29.389,37.192,,,,
140,08/11/18 12:30:00 PM,29.890,36.267,,,,
141,08/11/18 01:00:00 PM,30.091,36.354,,,,
142,08/11/18 01:30:00 PM,30.066,35.442,,,,
143,08/11/18 02:00:00 PM,30.192,37.036,,,,
144,08/11/18 02:30:00 PM,30.419,35.070,,,,
145,08/11/18 03:00:00 PM,30.444,33.344,,,,
146,08/11/18 03:30:00 PM,30.545,31.992,,,,
147,08/11/18 04:00:00 PM,30.646,33.566,,,,
148,08/11/18 04:30:00 PM,30.545,31.923,,,,
149,08/11/18 05:00:00 PM,30.545,33.625,,,,
150,08/11/18 05:30:00 PM,30.444,34.700,,,,
151,08/11/18 06:00:00 PM,30.369,34.388,,,,
152,08/11/18 06:30:00 PM,30.117,33.857,,,,
153,08/11/18 07:00:00 PM,29.515,36.533,,,,
154,08/11/18 07:30:00 PM,29.140,37.602,,,,
155,08/11/18 08:00:00 PM,28.766,38.832,,,,
156,08/11/18 08:30:00 PM,28.320,39.119,,,,
157,08/11/18 09:00:00 PM,28.023,40.149,,,,
158,08/11/18 09:30:00 PM,27.604,42.115,,,,
159,08/11/18 10:00:00 PM,27.358,44.118,,,,
160,08/11/18 10:30:00 PM,27.112,45.425,,,,
161,08/11/18 11:00:00 PM,26.867,46.110,,,,
162,08/11/18 11:30:00 PM,26.744,46.548,,,,
163,08/12/18 12:00:00 AM,26.573,46.915,,,,
164,08/12/18 12:30:00 AM,26.475,47.549,,,,
165,08/12/18 01:00:00 AM,26.353,48.016,,,,
166,08/12/18 01:30:00 AM,26.329,48.045,,,,
167,08/12/18 02:00:00 AM,26.061,49.487,,,,
168,08/12/18 02:30:00 AM,26.036,49.644,,,,
169,08/12/18 03:00:00 AM,25.793,50.634,,,,
170,08/12/18 03:30:00 AM,25.623,51.787,,,,
171,08/12/18 04:00:00 AM,25.695,52.843,,,,
172,08/12/18 04:30:00 AM,25.671,50.139,,,,
173,08/12/18 05:00:00 AM,25.525,48.842,,,,
174,08/12/18 05:30:00 AM,25.404,49.338,,,,
175,08/12/18 06:00:00 AM,25.210,49.919,,,,
176,08/12/18 06:30:00 AM,24.968,51.064,,,,
177,08/12/18 07:00:00 AM,24.823,52.438,,,,
178,08/12/18 07:30:00 AM,24.847,53.451,,,,
179,08/12/18 08:00:00 AM,25.866,50.739,,,,
180,08/12/18 08:30:00 AM,26.158,49.436,,,,
181,08/12/18 09:00:00 AM,26.402,48.762,,,,
182,08/12/18 09:30:00 AM,27.014,45.868,,,,
183,08/12/18 10:00:00 AM,27.481,44.948,,,,
184,08/12/18 10:30:00 AM,27.825,43.518,,,,
185,08/12/18 11:00:00 AM,28.171,43.394,,,,
186,08/12/18 11:30:00 AM,28.791,43.005,,,,
187,08/12/18 12:00:00 PM,29.240,42.594,,,,
188,08/12/18 12:30:00 PM,29.665,42.410,,,,
189,08/12/18 01:00:00 PM,29.690,40.193,,,,
190,08/12/18 01:30:00 PM,29.991,40.025,,,,
191,08/12/18 02:00:00 PM,30.117,38.570,,,,
192,08/12/18 02:30:00 PM,30.243,37.645,,,,
193,08/12/18 03:00:00 PM,30.419,35.441,,,,
194,08/12/18 03:30:00 PM,30.596,33.052,,,,
195,08/12/18 04:00:00 PM,30.697,31.902,,,,
196,08/12/18 04:30:00 PM,30.900,29.522,,,,
197,08/12/18 05:00:00 PM,30.900,30.791,,,,
198,08/12/18 05:30:00 PM,30.697,31.390,,,,
199,08/12/18 06:00:00 PM,30.646,31.625,,,,
200,08/12/18 06:30:00 PM,30.217,30.290,,,,
201,08/12/18 07:00:00 PM,29.690,30.315,,,,
202,08/12/18 07:30:00 PM,28.891,33.171,,,,
203,08/12/18 08:00:00 PM,28.518,31.511,,,,
204,08/12/18 08:30:00 PM,28.221,27.835,,,,
205,08/12/18 09:00:00 PM,27.677,31.270,,,,
206,08/12/18 09:30:00 PM,27.382,32.091,,,,
207,08/12/18 10:00:00 PM,26.965,33.907,,,,
208,08/12/18 10:30:00 PM,26.695,36.492,,,,
209,08/12/18 11:00:00 PM,26.426,37.198,,,,
210,08/12/18 11:30:00 PM,26.061,35.163,,,,
211,08/13/18 12:00:00 AM,25.453,38.722,,,,
212,08/13/18 12:30:00 AM,25.283,39.067,,,,
213,08/13/18 01:00:00 AM,24.871,41.386,,,,
214,08/13/18 01:30:00 AM,24.750,43.393,,,,
215,08/13/18 02:00:00 AM,24.944,41.885,,,,
216,08/13/18 02:30:00 AM,24.581,44.444,,,,
217,08/13/18 03:00:00 AM,24.460,46.783,,,,
218,08/13/18 03:30:00 AM,24.219,48.674,,,,
219,08/13/18 04:00:00 AM,24.702,44.814,,,,
220,08/13/18 04:30:00 AM,24.532,46.020,,,,
221,08/13/18 05:00:00 AM,24.195,48.096,,,,
222,08/13/18 05:30:00 AM,24.171,50.005,,,,
223,08/13/18 06:00:00 AM,23.881,53.127,,,,
224,08/13/18 06:30:00 AM,24.171,52.253,,,,
225,08/13/18 07:00:00 AM,24.146,52.786,,,,
226,08/13/18 07:30:00 AM,24.412,52.886,,,,
227,08/13/18 08:00:00 AM,25.307,51.269,,,,
228,08/13/18 08:30:00 AM,25.768,51.617,,,,
229,08/13/18 09:00:00 AM,26.182,50.909,,,,
230,08/13/18 09:30:00 AM,26.744,49.031,,,,
231,08/13/18 10:00:00 AM,27.259,47.000,,,,
232,08/13/18 10:30:00 AM,27.653,45.945,,,,
233,08/13/18 11:00:00 AM,28.320,42.162,,,,
234,08/13/18 11:30:00 AM,28.791,41.554,,,,
235,08/13/18 12:00:00 PM,29.165,40.834,,,,
236,08/13/18 12:30:00 PM,29.690,38.293,,,,
237,08/13/18 01:00:00 PM,29.966,36.442,,,,
238,08/13/18 01:30:00 PM,30.444,35.511,,,,
239,08/13/18 02:00:00 PM,30.520,33.962,,,,
240,08/13/18 02:30:00 PM,30.646,32.886,,,,
241,08/13/18 03:00:00 PM,31.128,31.564,,,,
242,08/13/18 03:30:00 PM,30.900,33.657,,,,
243,08/13/18 04:00:00 PM,31.153,32.590,,,,
244,08/13/18 04:30:00 PM,31.306,31.989,,,,
245,08/13/18 05:00:00 PM,31.230,31.743,,,,
246,08/13/18 05:30:00 PM,31.255,31.711,,,,
247,08/13/18 06:00:00 PM,31.331,30.141,,,,
248,08/13/18 06:30:00 PM,31.026,29.910,,,,
249,08/13/18 07:00:00 PM,30.469,31.303,,,,
250,08/13/18 07:30:00 PM,29.991,32.046,,,,
251,08/13/18 08:00:00 PM,29.540,32.585,,,,
252,08/13/18 08:30:00 PM,28.941,33.683,,,,
253,08/13/18 09:00:00 PM,28.493,34.081,,,,
254,08/13/18 09:30:00 PM,28.023,35.215,,,,
255,08/13/18 10:00:00 PM,27.751,34.853,,,,
256,08/13/18 10:30:00 PM,27.210,36.542,,,,
257,08/13/18 11:00:00 PM,26.916,37.745,,,,
258,08/13/18 11:30:00 PM,26.426,38.591,,,,
259,08/14/18 12:00:00 AM,26.353,37.523,,,,
260,08/14/18 12:30:00 AM,25.987,39.141,,,,
261,08/14/18 01:00:00 AM,25.428,42.429,,,,
262,08/14/18 01:30:00 AM,25.477,41.388,,,,
263,08/14/18 02:00:00 AM,25.283,42.477,,,,
264,08/14/18 02:30:00 AM,24.992,44.201,,,,
265,08/14/18 03:00:00 AM,24.726,44.493,,,,
266,08/14/18 03:30:00 AM,24.484,45.595,,,,
267,08/14/18 04:00:00 AM,24.315,46.283,,,,
268,08/14/18 04:30:00 AM,24.388,44.324,,,,
269,08/14/18 05:00:00 AM,23.978,46.274,,,,
270,08/14/18 05:30:00 AM,23.569,49.132,,,,
271,08/14/18 06:00:00 AM,23.400,50.506,,,,
272,08/14/18 06:30:00 AM,23.328,49.894,,,,
273,08/14/18 07:00:00 AM,23.184,52.495,,,,
274,08/14/18 07:30:00 AM,23.256,53.792,,,,
275,08/14/18 08:00:00 AM,24.195,52.162,,,,
276,08/14/18 08:30:00 AM,25.162,49.753,,,,
277,08/14/18 09:00:00 AM,25.453,48.865,,,,
278,08/14/18 09:30:00 AM,26.109,46.923,,,,
279,08/14/18 10:00:00 AM,26.720,46.254,,,,
280,08/14/18 10:30:00 AM,27.161,45.138,,,,
281,08/14/18 11:00:00 AM,27.505,43.449,,,,
282,08/14/18 11:30:00 AM,27.974,41.827,,,,
283,08/14/18 12:00:00 PM,28.742,41.714,,,,
284,08/14/18 12:30:00 PM,29.515,36.163,,,,
285,08/14/18 01:00:00 PM,29.590,36.540,,,,
286,08/14/18 01:30:00 PM,29.991,37.955,,,,
287,08/14/18 02:00:00 PM,30.293,35.834,,,,
288,08/14/18 02:30:00 PM,30.596,35.424,,,,
289,08/14/18 03:00:00 PM,31.001,38.761,,,,
290,08/14/18 03:30:00 PM,30.976,41.993,,,,
291,08/14/18 04:00:00 PM,30.900,43.507,,,,
292,08/14/18 04:30:00 PM,31.026,42.463,,,,
293,08/14/18 05:00:00 PM,31.153,40.848,,,,
294,08/14/18 05:30:00 PM,31.153,41.613,,,,
295,08/14/18 06:00:00 PM,31.077,40.373,,,,
296,08/14/18 06:30:00 PM,30.849,40.915,,,,
297,08/14/18 07:00:00 PM,30.369,42.456,,,,
298,08/14/18 07:30:00 PM,30.469,35.378,,,,
299,08/14/18 08:00:00 PM,30.192,34.440,,,,
300,08/14/18 08:30:00 PM,29.665,33.816,,,,
301,08/14/18 09:00:00 PM,28.990,34.633,,,,
302,08/14/18 09:30:00 PM,28.543,33.816,,,,
303,08/14/18 10:00:00 PM,28.245,34.631,,,,
304,08/14/18 10:30:00 PM,28.345,32.005,,,,
305,08/14/18 11:00:00 PM,27.579,37.379,,,,
306,08/14/18 11:30:00 PM,26.867,40.817,,,,
307,08/15/18 12:00:00 AM,26.524,39.461,,,,
308,08/15/18 12:30:00 AM,26.842,33.762,,,,
309,08/15/18 01:00:00 AM,26.402,34.794,,,,
310,08/15/18 01:30:00 AM,26.012,35.826,,,,
311,08/15/18 02:00:00 AM,25.841,37.405,,,,
312,08/15/18 02:30:00 AM,25.550,37.840,,,,
313,08/15/18 03:00:00 AM,25.404,37.957,,,,
314,08/15/18 03:30:00 AM,24.750,42.352,,,,
315,08/15/18 04:00:00 AM,24.774,40.820,,,,
316,08/15/18 04:30:00 AM,24.508,39.709,,,,
317,08/15/18 05:00:00 AM,24.388,40.090,,,,
318,08/15/18 05:30:00 AM,24.195,42.615,,,,
319,08/15/18 06:00:00 AM,24.146,41.828,,,,
320,08/15/18 06:30:00 AM,24.050,41.818,,,,
321,08/15/18 07:00:00 AM,23.857,43.744,,,,
322,08/15/18 07:30:00 AM,24.243,43.983,,,,
323,08/15/18 08:00:00 AM,25.186,43.834,,,,
324,08/15/18 08:30:00 AM,25.914,42.777,,,,
325,08/15/18 09:00:00 AM,26.207,44.408,,,,
326,08/15/18 09:30:00 AM,26.573,45.847,,,,
327,08/15/18 10:00:00 AM,27.014,47.164,,,,
328,08/15/18 10:30:00 AM,27.727,45.987,,,,
329,08/15/18 11:00:00 AM,28.766,41.816,,,,
330,08/15/18 11:30:00 AM,28.891,42.752,,,,
331,08/15/18 12:00:00 PM,29.315,43.064,,,,
332,08/15/18 12:30:00 PM,29.890,41.078,,,,
333,08/15/18 01:00:00 PM,30.192,42.171,,,,
334,08/15/18 01:30:00 PM,30.697,39.165,,,,
335,08/15/18 02:00:00 PM,31.001,37.586,,,,
336,08/15/18 02:30:00 PM,31.204,36.428,,,,
337,08/15/18 03:00:00 PM,31.459,34.115,,,,
338,08/15/18 03:30:00 PM,31.306,41.597,,,,
339,08/15/18 04:00:00 PM,31.357,42.367,,,,
340,08/15/18 04:30:00 PM,31.433,40.444,,,,
341,08/15/18 05:00:00 PM,31.535,40.789,,,,
342,08/15/18 05:30:00 PM,31.459,41.680,,,,
343,08/15/18 06:00:00 PM,31.001,54.442,,,,
344,08/15/18 06:30:00 PM,30.773,51.198,,,,
345,08/15/18 07:00:00 PM,30.293,52.935,,,,
346,08/15/18 07:30:00 PM,29.715,56.294,,,,
347,08/15/18 08:00:00 PM,29.090,58.063,,,,
348,08/15/18 08:30:00 PM,28.692,57.280,,,,
349,08/15/18 09:00:00 PM,28.493,54.946,,,,
350,08/15/18 09:30:00 PM,28.270,55.957,,,,
351,08/15/18 10:00:00 PM,28.147,54.643,,,,
352,08/15/18 10:30:00 PM,27.924,56.631,,,,
353,08/15/18 11:00:00 PM,27.481,55.779,,,,
354,08/15/18 11:30:00 PM,27.358,43.006,,,,
355,08/16/18 12:00:00 AM,27.112,39.754,,,,
356,08/16/18 12:30:00 AM,26.598,43.051,,,,
357,08/16/18 01:00:00 AM,26.622,38.512,,,,
358,08/16/18 01:30:00 AM,26.134,40.079,,,,
359,08/16/18 02:00:00 AM,25.939,40.388,,,,
360,08/16/18 02:30:00 AM,25.671,42.260,,,,
361,08/16/18 03:00:00 AM,25.380,43.921,,,,
362,08/16/18 03:30:00 AM,25.477,41.060,,,,
363,08/16/18 04:00:00 AM,25.453,42.790,,,,
364,08/16/18 04:30:00 AM,25.283,44.591,,,,
365,08/16/18 05:00:00 AM,24.968,46.653,,,,
366,08/16/18 05:30:00 AM,24.774,46.082,,,,
367,08/16/18 06:00:00 AM,24.774,46.146,,,,
368,08/16/18 06:30:00 AM,24.532,49.576,,,,
369,08/16/18 07:00:00 AM,24.436,50.422,,,,
370,08/16/18 07:30:00 AM,24.702,50.552,,,,
371,08/16/18 08:00:00 AM,25.428,48.124,,,,
372,08/16/18 08:30:00 AM,26.231,44.768,,,,
373,08/16/18 09:00:00 AM,26.646,43.285,,,,
374,08/16/18 09:30:00 AM,27.505,42.071,,,,
375,08/16/18 10:00:00 AM,27.628,42.446,,,,
376,08/16/18 10:30:00 AM,27.974,42.715,,,,
377,08/16/18 11:00:00 AM,28.320,43.115,,,,
378,08/16/18 11:30:00 AM,28.916,42.360,,,,
379,08/16/18 12:00:00 PM,29.790,42.127,,,,
380,08/16/18 12:30:00 PM,30.192,43.163,,,,
381,08/16/18 01:00:00 PM,30.748,42.862,,,,
382,08/16/18 01:30:00 PM,31.153,42.211,,,,
383,08/16/18 02:00:00 PM,31.561,42.256,,,,
384,08/16/18 02:30:00 PM,31.230,41.123,,,,
385,08/16/18 03:00:00 PM,31.586,40.026,,,,
386,08/16/18 03:30:00 PM,31.893,38.886,,,,
387,08/16/18 04:00:00 PM,31.765,41.314,,,,
388,08/16/18 04:30:00 PM,31.816,39.883,,,,
389,08/16/18 05:00:00 PM,31.663,46.035,,,,
390,08/16/18 05:30:00 PM,31.663,41.069,,,,
391,08/16/18 06:00:00 PM,30.722,45.758,,,,
392,08/16/18 06:30:00 PM,30.318,46.659,,,,
393,08/16/18 07:00:00 PM,30.243,40.983,,,,
394,08/16/18 07:30:00 PM,29.991,41.487,,,,
395,08/16/18 08:00:00 PM,29.740,39.132,,,,
396,08/16/18 08:30:00 PM,29.190,41.994,,,,
397,08/16/18 09:00:00 PM,28.990,43.192,,,,
398,08/16/18 09:30:00 PM,28.791,43.070,,,,
399,08/16/18 10:00:00 PM,28.468,44.215,,,,
400,08/16/18 10:30:00 PM,28.320,46.741,,,,
401,08/16/18 11:00:00 PM,27.949,48.637,,,,
402,08/16/18 11:30:00 PM,27.801,48.683,,,,
403,08/17/18 12:00:00 AM,27.579,49.492,,,,
404,08/17/18 12:30:00 AM,27.259,49.482,,,,
405,08/17/18 01:00:00 AM,26.940,52.030,,,,
406,08/17/18 01:30:00 AM,26.818,54.517,,,,
407,08/17/18 02:00:00 AM,26.769,51.911,,,,
408,08/17/18 02:30:00 AM,26.646,52.689,,,,
409,08/17/18 03:00:00 AM,26.426,51.483,,,,
410,08/17/18 03:30:00 AM,26.085,50.704,,,,
411,08/17/18 04:00:00 AM,25.841,50.704,,,,
412,08/17/18 04:30:00 AM,25.598,52.861,,,,
413,08/17/18 05:00:00 AM,25.380,53.683,,,,
414,08/17/18 05:30:00 AM,25.283,53.795,,,,
415,08/17/18 06:00:00 AM,25.113,54.181,,,,
416,08/17/18 06:30:00 AM,24.919,55.220,,,,
417,08/17/18 07:00:00 AM,24.919,54.153,,,,
418,08/17/18 07:30:00 AM,25.258,52.055,,,,
419,08/17/18 08:00:00 AM,25.525,54.176,,,,
420,08/17/18 08:30:00 AM,26.207,50.401,,,,
421,08/17/18 09:00:00 AM,26.573,47.432,,,,
422,08/17/18 09:30:00 AM,27.014,47.099,,,,
423,08/17/18 10:00:00 AM,27.431,46.048,,,,
424,08/17/18 10:30:00 AM,28.072,42.792,,,,
425,08/17/18 11:00:00 AM,28.493,42.214,,,,
426,08/17/18 11:30:00 AM,29.015,42.173,,,,
427,08/17/18 12:00:00 PM,29.565,41.870,,,,
428,08/17/18 12:30:00 PM,30.419,44.540,,,,
429,08/17/18 01:00:00 PM,30.874,46.595,,,,
430,08/17/18 01:30:00 PM,31.001,46.742,,,,
431,08/17/18 02:00:00 PM,30.596,45.710,,,,
432,08/17/18 02:30:00 PM,30.849,46.658,,,,
433,08/17/18 03:00:00 PM,30.571,44.722,,,,
434,08/17/18 03:30:00 PM,31.357,44.484,,,,
435,08/17/18 04:00:00 PM,30.722,42.892,,,,
436,08/17/18 04:30:00 PM,30.849,43.931,,,,
437,08/17/18 05:00:00 PM,30.798,45.472,,,,
438,08/17/18 05:30:00 PM,31.331,40.567,,,,
439,08/17/18 06:00:00 PM,31.026,42.926,,,,
440,08/17/18 06:30:00 PM,30.900,43.705,,,,
441,08/17/18 07:00:00 PM,30.444,47.197,,,,
442,08/17/18 07:30:00 PM,29.815,52.965,,,,
443,08/17/18 08:00:00 PM,29.414,53.645,,,,
444,08/17/18 08:30:00 PM,29.140,50.016,,,,
445,08/17/18 09:00:00 PM,28.891,48.919,,,,
446,08/17/18 09:30:00 PM,28.593,53.499,,,,
447,08/17/18 10:00:00 PM,28.245,56.805,,,,
448,08/17/18 10:30:00 PM,27.974,60.857,,,,
449,08/17/18 11:00:00 PM,27.727,61.686,,,,
450,08/17/18 11:30:00 PM,27.259,63.520,,,,
451,08/18/18 12:00:00 AM,26.940,64.844,,,,
452,08/18/18 12:30:00 AM,26.671,66.137,,,,
453,08/18/18 01:00:00 AM,26.573,66.029,,,,
454,08/18/18 01:30:00 AM,26.353,64.653,,,,
455,08/18/18 02:00:00 AM,26.329,58.146,,,,
456,08/18/18 02:30:00 AM,25.987,58.654,,,,
457,08/18/18 03:00:00 AM,25.987,55.782,,,,
458,08/18/18 03:30:00 AM,25.890,57.332,,,,
459,08/18/18 04:00:00 AM,25.598,58.067,,,,
460,08/18/18 04:30:00 AM,25.380,59.707,,,,
461,08/18/18 05:00:00 AM,25.283,60.000,,,,
462,08/18/18 05:30:00 AM,25.186,55.947,,,,
463,08/18/18 06:00:00 AM,24.992,54.823,,,,
464,08/18/18 06:30:00 AM,24.847,54.739,,,,
465,08/18/18 07:00:00 AM,25.016,53.065,,,,
466,08/18/18 07:30:00 AM,25.428,50.012,,,,
467,08/18/18 08:00:00 AM,25.817,51.528,,,,
468,08/18/18 08:30:00 AM,26.695,47.705,,,,
469,08/18/18 09:00:00 AM,27.308,49.874,,,,
470,08/18/18 09:30:00 AM,27.875,48.757,,,,
471,08/18/18 10:00:00 AM,28.320,47.422,,,,
472,08/18/18 10:30:00 AM,29.015,41.579,,,,
473,08/18/18 11:00:00 AM,29.590,42.105,,,,
474,08/18/18 11:30:00 AM,29.815,41.600,,,,
475,08/18/18 12:00:00 PM,30.394,39.100,,,,
476,08/18/18 12:30:00 PM,30.849,37.907,,,,
