"Plot Title:  20363443"
"#","Date Time, GMT+03:00","Temp, °C (LGR S/N: 20363443, SEN S/N: 20363443, LBL: 100)","RH, % (LGR S/N: 20363443, SEN S/N: 20363443, LBL: 100)","Coupler Detached (LGR S/N: 20363443)","Coupler Attached (LGR S/N: 20363443)","Host Connected (LGR S/N: 20363443)","End Of File (LGR S/N: 20363443)"
38,08/09/18 09:30:00 AM,31.281,40.094,,,,
39,08/09/18 10:00:00 AM,32.227,39.490,,,,
40,08/09/18 10:30:00 AM,32.846,38.848,,,,
41,08/09/18 11:00:00 AM,33.914,37.808,,,,
42,08/09/18 11:30:00 AM,32.510,35.774,,,,
43,08/09/18 12:00:00 PM,32.794,32.836,,,,
44,08/09/18 12:30:00 PM,32.794,32.049,,,,
45,08/09/18 01:00:00 PM,33.548,26.227,,,,
46,08/09/18 01:30:00 PM,34.387,26.463,,,,
47,08/09/18 02:00:00 PM,35.662,23.742,,,,
48,08/09/18 02:30:00 PM,37.590,23.195,,,,
49,08/09/18 03:00:00 PM,38.309,21.888,,,,
50,08/09/18 03:30:00 PM,35.342,25.234,,,,
51,08/09/18 04:00:00 PM,34.836,26.461,,,,
52,08/09/18 04:30:00 PM,34.995,26.402,,,,
53,08/09/18 05:00:00 PM,35.182,25.785,,,,
54,08/09/18 05:30:00 PM,34.730,25.437,,,,
55,08/09/18 06:00:00 PM,34.466,26.643,,,,
56,08/09/18 06:30:00 PM,34.492,25.596,,,,
57,08/09/18 07:00:00 PM,34.229,27.393,,,,
58,08/09/18 07:30:00 PM,34.019,30.085,,,,
59,08/09/18 08:00:00 PM,33.757,30.857,,,,
60,08/09/18 08:30:00 PM,33.417,31.070,,,,
61,08/09/18 09:00:00 PM,33.521,30.838,,,,
62,08/09/18 09:30:00 PM,33.391,31.997,,,,
63,08/09/18 10:00:00 PM,33.183,33.316,,,,
64,08/09/18 10:30:00 PM,33.053,34.465,,,,
65,08/09/18 11:00:00 PM,32.742,35.525,,,,
66,08/09/18 11:30:00 PM,32.536,35.980,,,,
67,08/10/18 12:00:00 AM,32.433,36.614,,,,
68,08/10/18 12:30:00 AM,32.124,37.866,,,,
69,08/10/18 01:00:00 AM,31.868,38.950,,,,
70,08/10/18 01:30:00 AM,31.765,39.409,,,,
71,08/10/18 02:00:00 AM,31.433,39.241,,,,
72,08/10/18 02:30:00 AM,31.281,38.085,,,,
73,08/10/18 03:00:00 AM,31.153,39.680,,,,
74,08/10/18 03:30:00 AM,31.306,37.381,,,,
75,08/10/18 04:00:00 AM,30.950,39.525,,,,
76,08/10/18 04:30:00 AM,30.646,39.360,,,,
77,08/10/18 05:00:00 AM,30.167,37.302,,,,
78,08/10/18 05:30:00 AM,30.091,35.882,,,,
79,08/10/18 06:00:00 AM,30.798,34.394,,,,
80,08/10/18 06:30:00 AM,33.131,30.737,,,,
81,08/10/18 07:00:00 AM,33.914,31.319,,,,
82,08/10/18 07:30:00 AM,30.343,36.715,,,,
83,08/10/18 08:00:00 AM,29.815,38.071,,,,
84,08/10/18 08:30:00 AM,29.991,37.687,,,,
85,08/10/18 09:00:00 AM,30.041,38.127,,,,
86,08/10/18 09:30:00 AM,30.142,35.685,,,,
87,08/10/18 10:00:00 AM,30.444,36.017,,,,
88,08/10/18 10:30:00 AM,30.646,34.922,,,,
89,08/10/18 11:00:00 AM,30.874,35.552,,,,
90,08/10/18 11:30:00 AM,31.052,35.636,,,,
91,08/10/18 12:00:00 PM,31.357,34.852,,,,
92,08/10/18 12:30:00 PM,31.561,34.430,,,,
93,08/10/18 01:00:00 PM,31.791,34.077,,,,
94,08/10/18 01:30:00 PM,33.469,31.591,,,,
95,08/10/18 02:00:00 PM,32.717,33.479,,,,
96,08/10/18 02:30:00 PM,32.278,34.734,,,,
97,08/10/18 03:00:00 PM,32.587,35.103,,,,
98,08/10/18 03:30:00 PM,32.846,34.923,,,,
99,08/10/18 04:00:00 PM,33.235,34.959,,,,
100,08/10/18 04:30:00 PM,33.209,36.350,,,,
101,08/10/18 05:00:00 PM,33.157,36.752,,,,
102,08/10/18 05:30:00 PM,32.975,37.242,,,,
103,08/10/18 06:00:00 PM,32.768,36.951,,,,
104,08/10/18 06:30:00 PM,32.484,37.329,,,,
105,08/10/18 07:00:00 PM,32.407,37.726,,,,
106,08/10/18 07:30:00 PM,32.381,37.926,,,,
107,08/10/18 08:00:00 PM,32.201,38.177,,,,
108,08/10/18 08:30:00 PM,32.175,38.982,,,,
109,08/10/18 09:00:00 PM,32.124,38.842,,,,
110,08/10/18 09:30:00 PM,31.919,38.317,,,,
111,08/10/18 10:00:00 PM,31.791,37.665,,,,
112,08/10/18 10:30:00 PM,31.561,38.717,,,,
113,08/10/18 11:00:00 PM,31.510,38.410,,,,
114,08/10/18 11:30:00 PM,31.306,38.993,,,,
115,08/11/18 12:00:00 AM,31.077,39.605,,,,
116,08/11/18 12:30:00 AM,31.001,39.764,,,,
117,08/11/18 01:00:00 AM,30.849,39.782,,,,
118,08/11/18 01:30:00 AM,30.596,40.056,,,,
119,08/11/18 02:00:00 AM,30.318,40.359,,,,
120,08/11/18 02:30:00 AM,30.091,41.564,,,,
121,08/11/18 03:00:00 AM,29.916,42.802,,,,
122,08/11/18 03:30:00 AM,29.815,43.582,,,,
123,08/11/18 04:00:00 AM,29.615,43.493,,,,
124,08/11/18 04:30:00 AM,29.515,43.251,,,,
125,08/11/18 05:00:00 AM,29.315,42.668,,,,
126,08/11/18 05:30:00 AM,29.290,41.741,,,,
127,08/11/18 06:00:00 AM,29.840,40.807,,,,
128,08/11/18 06:30:00 AM,32.047,36.509,,,,
129,08/11/18 07:00:00 AM,32.742,34.266,,,,
130,08/11/18 07:30:00 AM,29.240,39.014,,,,
131,08/11/18 08:00:00 AM,29.015,40.221,,,,
132,08/11/18 08:30:00 AM,28.965,39.119,,,,
133,08/11/18 09:00:00 AM,28.916,39.347,,,,
134,08/11/18 09:30:00 AM,29.290,38.686,,,,
135,08/11/18 10:00:00 AM,29.690,38.192,,,,
136,08/11/18 10:30:00 AM,29.865,37.272,,,,
137,08/11/18 11:00:00 AM,30.041,37.491,,,,
138,08/11/18 11:30:00 AM,30.243,36.503,,,,
139,08/11/18 12:00:00 PM,30.545,35.926,,,,
140,08/11/18 12:30:00 PM,30.697,36.143,,,,
141,08/11/18 01:00:00 PM,31.001,35.665,,,,
142,08/11/18 01:30:00 PM,31.255,34.640,,,,
143,08/11/18 02:00:00 PM,31.484,35.000,,,,
144,08/11/18 02:30:00 PM,31.765,34.279,,,,
145,08/11/18 03:00:00 PM,32.073,32.944,,,,
146,08/11/18 03:30:00 PM,32.587,31.345,,,,
147,08/11/18 04:00:00 PM,33.079,30.767,,,,
148,08/11/18 04:30:00 PM,33.574,29.426,,,,
149,08/11/18 05:00:00 PM,33.783,29.720,,,,
150,08/11/18 05:30:00 PM,33.365,30.308,,,,
151,08/11/18 06:00:00 PM,33.105,29.976,,,,
152,08/11/18 06:30:00 PM,32.949,29.342,,,,
153,08/11/18 07:00:00 PM,32.794,30.674,,,,
154,08/11/18 07:30:00 PM,32.639,31.074,,,,
155,08/11/18 08:00:00 PM,32.253,32.310,,,,
156,08/11/18 08:30:00 PM,32.021,32.393,,,,
157,08/11/18 09:00:00 PM,32.073,32.876,,,,
158,08/11/18 09:30:00 PM,31.306,34.983,,,,
159,08/11/18 10:00:00 PM,31.663,35.288,,,,
160,08/11/18 10:30:00 PM,33.730,32.541,,,,
161,08/11/18 11:00:00 PM,30.900,37.576,,,,
162,08/11/18 11:30:00 PM,30.369,38.663,,,,
163,08/12/18 12:00:00 AM,30.444,38.537,,,,
164,08/12/18 12:30:00 AM,30.369,38.796,,,,
165,08/12/18 01:00:00 AM,30.117,39.171,,,,
166,08/12/18 01:30:00 AM,30.041,39.431,,,,
167,08/12/18 02:00:00 AM,29.840,40.275,,,,
168,08/12/18 02:30:00 AM,29.765,40.201,,,,
169,08/12/18 03:00:00 AM,29.640,40.852,,,,
170,08/12/18 03:30:00 AM,29.215,42.129,,,,
171,08/12/18 04:00:00 AM,29.190,43.214,,,,
172,08/12/18 04:30:00 AM,29.040,43.230,,,,
173,08/12/18 05:00:00 AM,28.692,41.345,,,,
174,08/12/18 05:30:00 AM,28.593,41.400,,,,
175,08/12/18 06:00:00 AM,29.215,40.574,,,,
176,08/12/18 06:30:00 AM,31.663,36.032,,,,
177,08/12/18 07:00:00 AM,32.458,35.227,,,,
178,08/12/18 07:30:00 AM,28.791,43.169,,,,
179,08/12/18 08:00:00 AM,28.270,44.878,,,,
180,08/12/18 08:30:00 AM,28.394,44.533,,,,
181,08/12/18 09:00:00 AM,28.617,43.215,,,,
182,08/12/18 09:30:00 AM,28.990,41.543,,,,
183,08/12/18 10:00:00 AM,29.340,40.819,,,,
184,08/12/18 10:30:00 AM,29.540,40.509,,,,
185,08/12/18 11:00:00 AM,29.740,40.597,,,,
186,08/12/18 11:30:00 AM,29.991,40.856,,,,
187,08/12/18 12:00:00 PM,30.268,40.321,,,,
188,08/12/18 12:30:00 PM,30.369,39.932,,,,
189,08/12/18 01:00:00 PM,30.722,39.635,,,,
190,08/12/18 01:30:00 PM,31.052,38.129,,,,
191,08/12/18 02:00:00 PM,31.255,37.140,,,,
192,08/12/18 02:30:00 PM,32.536,32.369,,,,
193,08/12/18 03:00:00 PM,35.315,27.929,,,,
194,08/12/18 03:30:00 PM,32.484,32.296,,,,
195,08/12/18 04:00:00 PM,32.820,31.433,,,,
196,08/12/18 04:30:00 PM,33.235,30.159,,,,
197,08/12/18 05:00:00 PM,33.574,29.841,,,,
198,08/12/18 05:30:00 PM,33.287,30.094,,,,
199,08/12/18 06:00:00 PM,33.053,29.592,,,,
200,08/12/18 06:30:00 PM,33.001,28.516,,,,
201,08/12/18 07:00:00 PM,32.949,28.200,,,,
202,08/12/18 07:30:00 PM,32.717,28.320,,,,
203,08/12/18 08:00:00 PM,32.484,27.332,,,,
204,08/12/18 08:30:00 PM,32.047,26.501,,,,
205,08/12/18 09:00:00 PM,31.484,26.425,,,,
206,08/12/18 09:30:00 PM,31.026,26.599,,,,
207,08/12/18 10:00:00 PM,30.900,27.766,,,,
208,08/12/18 10:30:00 PM,30.849,29.071,,,,
209,08/12/18 11:00:00 PM,30.646,29.880,,,,
210,08/12/18 11:30:00 PM,30.192,29.122,,,,
211,08/13/18 12:00:00 AM,29.690,29.322,,,,
212,08/13/18 12:30:00 AM,29.140,30.713,,,,
213,08/13/18 01:00:00 AM,28.891,31.985,,,,
214,08/13/18 01:30:00 AM,28.692,33.322,,,,
215,08/13/18 02:00:00 AM,29.365,33.315,,,,
216,08/13/18 02:30:00 AM,29.240,34.521,,,,
217,08/13/18 03:00:00 AM,28.965,35.640,,,,
218,08/13/18 03:30:00 AM,28.816,36.297,,,,
219,08/13/18 04:00:00 AM,28.717,36.288,,,,
220,08/13/18 04:30:00 AM,28.493,37.136,,,,
221,08/13/18 05:00:00 AM,28.295,38.084,,,,
222,08/13/18 05:30:00 AM,28.221,39.573,,,,
223,08/13/18 06:00:00 AM,28.941,39.116,,,,
224,08/13/18 06:30:00 AM,31.357,34.886,,,,
225,08/13/18 07:00:00 AM,32.227,33.776,,,,
226,08/13/18 07:30:00 AM,32.510,33.938,,,,
227,08/13/18 08:00:00 AM,28.642,42.099,,,,
228,08/13/18 08:30:00 AM,28.642,43.119,,,,
229,08/13/18 09:00:00 AM,28.692,43.322,,,,
230,08/13/18 09:30:00 AM,28.990,42.731,,,,
231,08/13/18 10:00:00 AM,29.190,42.357,,,,
232,08/13/18 10:30:00 AM,29.414,41.755,,,,
233,08/13/18 11:00:00 AM,29.540,41.371,,,,
234,08/13/18 11:30:00 AM,29.765,40.832,,,,
235,08/13/18 12:00:00 PM,30.950,37.380,,,,
236,08/13/18 12:30:00 PM,32.227,34.287,,,,
237,08/13/18 01:00:00 PM,30.596,36.773,,,,
238,08/13/18 01:30:00 PM,30.798,36.017,,,,
239,08/13/18 02:00:00 PM,31.103,35.167,,,,
240,08/13/18 02:30:00 PM,31.433,34.690,,,,
241,08/13/18 03:00:00 PM,31.919,32.384,,,,
242,08/13/18 03:30:00 PM,32.381,32.390,,,,
243,08/13/18 04:00:00 PM,32.949,31.238,,,,
244,08/13/18 04:30:00 PM,33.521,30.459,,,,
245,08/13/18 05:00:00 PM,33.626,30.329,,,,
246,08/13/18 05:30:00 PM,33.574,30.187,,,,
247,08/13/18 06:00:00 PM,33.469,29.625,,,,
248,08/13/18 06:30:00 PM,33.417,29.172,,,,
249,08/13/18 07:00:00 PM,33.235,28.152,,,,
250,08/13/18 07:30:00 PM,32.898,28.334,,,,
251,08/13/18 08:00:00 PM,32.639,28.730,,,,
252,08/13/18 08:30:00 PM,32.201,28.903,,,,
253,08/13/18 09:00:00 PM,32.098,29.309,,,,
254,08/13/18 09:30:00 PM,31.765,29.592,,,,
255,08/13/18 10:00:00 PM,31.535,29.746,,,,
256,08/13/18 10:30:00 PM,31.103,30.671,,,,
257,08/13/18 11:00:00 PM,30.722,31.597,,,,
258,08/13/18 11:30:00 PM,30.394,32.285,,,,
259,08/14/18 12:00:00 AM,30.142,32.161,,,,
260,08/14/18 12:30:00 AM,30.041,32.186,,,,
261,08/14/18 01:00:00 AM,29.590,33.234,,,,
262,08/14/18 01:30:00 AM,29.439,34.134,,,,
263,08/14/18 02:00:00 AM,29.140,34.916,,,,
264,08/14/18 02:30:00 AM,28.990,35.441,,,,
265,08/14/18 03:00:00 AM,28.841,35.527,,,,
266,08/14/18 03:30:00 AM,28.543,36.070,,,,
267,08/14/18 04:00:00 AM,28.295,36.548,,,,
268,08/14/18 04:30:00 AM,28.072,37.295,,,,
269,08/14/18 05:00:00 AM,27.825,37.371,,,,
270,08/14/18 05:30:00 AM,27.382,38.490,,,,
271,08/14/18 06:00:00 AM,28.444,37.131,,,,
272,08/14/18 06:30:00 AM,31.103,32.313,,,,
273,08/14/18 07:00:00 AM,31.791,31.962,,,,
274,08/14/18 07:30:00 AM,32.098,32.536,,,,
275,08/14/18 08:00:00 AM,27.801,41.973,,,,
276,08/14/18 08:30:00 AM,28.196,41.225,,,,
277,08/14/18 09:00:00 AM,28.444,40.723,,,,
278,08/14/18 09:30:00 AM,28.791,39.699,,,,
279,08/14/18 10:00:00 AM,29.090,39.963,,,,
280,08/14/18 10:30:00 AM,29.290,39.885,,,,
281,08/14/18 11:00:00 AM,29.464,38.904,,,,
282,08/14/18 11:30:00 AM,29.615,38.586,,,,
283,08/14/18 12:00:00 PM,29.991,38.423,,,,
284,08/14/18 12:30:00 PM,30.192,37.069,,,,
285,08/14/18 01:00:00 PM,30.469,36.188,,,,
286,08/14/18 01:30:00 PM,30.874,35.214,,,,
287,08/14/18 02:00:00 PM,31.255,34.911,,,,
288,08/14/18 02:30:00 PM,32.021,33.553,,,,
289,08/14/18 03:00:00 PM,32.330,33.137,,,,
290,08/14/18 03:30:00 PM,32.794,36.750,,,,
291,08/14/18 04:00:00 PM,33.261,37.270,,,,
292,08/14/18 04:30:00 PM,33.626,36.695,,,,
293,08/14/18 05:00:00 PM,33.940,35.365,,,,
294,08/14/18 05:30:00 PM,33.678,36.157,,,,
295,08/14/18 06:00:00 PM,33.521,35.870,,,,
296,08/14/18 06:30:00 PM,33.495,35.970,,,,
297,08/14/18 07:00:00 PM,33.417,35.656,,,,
298,08/14/18 07:30:00 PM,33.365,31.892,,,,
299,08/14/18 08:00:00 PM,33.131,30.840,,,,
300,08/14/18 08:30:00 PM,32.846,30.058,,,,
301,08/14/18 09:00:00 PM,32.536,29.895,,,,
302,08/14/18 09:30:00 PM,32.124,29.862,,,,
303,08/14/18 10:00:00 PM,31.816,29.699,,,,
304,08/14/18 10:30:00 PM,31.816,28.458,,,,
305,08/14/18 11:00:00 PM,31.255,29.207,,,,
306,08/14/18 11:30:00 PM,30.773,30.199,,,,
307,08/15/18 12:00:00 AM,31.052,29.431,,,,
308,08/15/18 12:30:00 AM,31.179,28.339,,,,
309,08/15/18 01:00:00 AM,31.052,27.846,,,,
310,08/15/18 01:30:00 AM,30.748,28.582,,,,
311,08/15/18 02:00:00 AM,30.520,29.526,,,,
312,08/15/18 02:30:00 AM,30.142,30.386,,,,
313,08/15/18 03:00:00 AM,29.991,30.032,,,,
314,08/15/18 03:30:00 AM,29.690,30.144,,,,
315,08/15/18 04:00:00 AM,29.340,30.559,,,,
316,08/15/18 04:30:00 AM,29.015,31.247,,,,
317,08/15/18 05:00:00 AM,29.165,31.056,,,,
318,08/15/18 05:30:00 AM,28.667,31.965,,,,
319,08/15/18 06:00:00 AM,30.016,30.615,,,,
320,08/15/18 06:30:00 AM,32.124,27.444,,,,
321,08/15/18 07:00:00 AM,32.717,26.376,,,,
322,08/15/18 07:30:00 AM,33.053,27.097,,,,
323,08/15/18 08:00:00 AM,28.692,34.942,,,,
324,08/15/18 08:30:00 AM,28.866,36.771,,,,
325,08/15/18 09:00:00 AM,29.040,37.759,,,,
326,08/15/18 09:30:00 AM,29.414,38.498,,,,
327,08/15/18 10:00:00 AM,29.740,39.333,,,,
328,08/15/18 10:30:00 AM,29.966,38.622,,,,
329,08/15/18 11:00:00 AM,30.142,38.171,,,,
330,08/15/18 11:30:00 AM,30.343,38.292,,,,
331,08/15/18 12:00:00 PM,30.545,38.413,,,,
332,08/15/18 12:30:00 PM,30.874,38.379,,,,
333,08/15/18 01:00:00 PM,31.179,38.377,,,,
334,08/15/18 01:30:00 PM,31.561,37.709,,,,
335,08/15/18 02:00:00 PM,31.919,36.868,,,,
336,08/15/18 02:30:00 PM,32.253,35.953,,,,
337,08/15/18 03:00:00 PM,32.639,34.461,,,,
338,08/15/18 03:30:00 PM,33.131,34.881,,,,
339,08/15/18 04:00:00 PM,33.600,36.964,,,,
340,08/15/18 04:30:00 PM,34.019,35.577,,,,
341,08/15/18 05:00:00 PM,34.097,34.902,,,,
342,08/15/18 05:30:00 PM,33.992,36.459,,,,
343,08/15/18 06:00:00 PM,33.469,45.193,,,,
344,08/15/18 06:30:00 PM,33.391,43.558,,,,
345,08/15/18 07:00:00 PM,33.521,42.473,,,,
346,08/15/18 07:30:00 PM,33.235,43.640,,,,
347,08/15/18 08:00:00 PM,32.846,44.888,,,,
348,08/15/18 08:30:00 PM,32.536,44.819,,,,
349,08/15/18 09:00:00 PM,32.330,43.637,,,,
350,08/15/18 09:30:00 PM,32.098,38.638,,,,
351,08/15/18 10:00:00 PM,32.098,42.781,,,,
352,08/15/18 10:30:00 PM,31.842,44.011,,,,
353,08/15/18 11:00:00 PM,31.459,44.166,,,,
354,08/15/18 11:30:00 PM,31.153,36.389,,,,
355,08/16/18 12:00:00 AM,30.900,33.928,,,,
356,08/16/18 12:30:00 AM,30.621,33.767,,,,
357,08/16/18 01:00:00 AM,30.318,33.876,,,,
358,08/16/18 01:30:00 AM,29.941,33.570,,,,
359,08/16/18 02:00:00 AM,29.615,33.405,,,,
360,08/16/18 02:30:00 AM,29.490,34.138,,,,
361,08/16/18 03:00:00 AM,29.365,33.586,,,,
362,08/16/18 03:30:00 AM,29.290,33.884,,,,
363,08/16/18 04:00:00 AM,29.414,34.942,,,,
364,08/16/18 04:30:00 AM,29.290,35.671,,,,
365,08/16/18 05:00:00 AM,28.841,35.729,,,,
366,08/16/18 05:30:00 AM,28.543,36.840,,,,
367,08/16/18 06:00:00 AM,29.515,35.625,,,,
368,08/16/18 06:30:00 AM,31.970,31.841,,,,
369,08/16/18 07:00:00 AM,32.717,31.424,,,,
370,08/16/18 07:30:00 AM,33.053,31.796,,,,
371,08/16/18 08:00:00 AM,28.891,40.108,,,,
372,08/16/18 08:30:00 AM,28.990,40.052,,,,
373,08/16/18 09:00:00 AM,29.389,38.396,,,,
374,08/16/18 09:30:00 AM,29.740,37.796,,,,
375,08/16/18 10:00:00 AM,29.941,37.078,,,,
376,08/16/18 10:30:00 AM,30.066,37.426,,,,
377,08/16/18 11:00:00 AM,31.357,35.733,,,,
378,08/16/18 11:30:00 AM,32.098,34.683,,,,
379,08/16/18 12:00:00 PM,30.748,37.763,,,,
380,08/16/18 12:30:00 PM,30.925,39.322,,,,
381,08/16/18 01:00:00 PM,31.128,41.178,,,,
382,08/16/18 01:30:00 PM,31.408,40.575,,,,
383,08/16/18 02:00:00 PM,31.765,39.610,,,,
384,08/16/18 02:30:00 PM,31.791,38.707,,,,
385,08/16/18 03:00:00 PM,32.047,37.353,,,,
386,08/16/18 03:30:00 PM,32.587,37.271,,,,
387,08/16/18 04:00:00 PM,33.079,37.354,,,,
388,08/16/18 04:30:00 PM,33.443,37.085,,,,
389,08/16/18 05:00:00 PM,33.417,40.219,,,,
390,08/16/18 05:30:00 PM,33.261,37.946,,,,
391,08/16/18 06:00:00 PM,32.562,42.167,,,,
392,08/16/18 06:30:00 PM,32.562,43.231,,,,
393,08/16/18 07:00:00 PM,32.536,38.346,,,,
394,08/16/18 07:30:00 PM,32.201,39.085,,,,
395,08/16/18 08:00:00 PM,32.304,35.348,,,,
396,08/16/18 08:30:00 PM,31.944,35.314,,,,
397,08/16/18 09:00:00 PM,31.765,37.056,,,,
398,08/16/18 09:30:00 PM,31.714,37.859,,,,
399,08/16/18 10:00:00 PM,31.433,38.167,,,,
400,08/16/18 10:30:00 PM,31.459,39.712,,,,
401,08/16/18 11:00:00 PM,31.001,41.597,,,,
402,08/16/18 11:30:00 PM,30.849,41.813,,,,
403,08/17/18 12:00:00 AM,30.520,42.605,,,,
404,08/17/18 12:30:00 AM,30.444,41.801,,,,
405,08/17/18 01:00:00 AM,30.243,42.805,,,,
406,08/17/18 01:30:00 AM,30.117,44.373,,,,
407,08/17/18 02:00:00 AM,30.016,43.736,,,,
408,08/17/18 02:30:00 AM,29.966,43.961,,,,
409,08/17/18 03:00:00 AM,29.715,43.175,,,,
410,08/17/18 03:30:00 AM,29.290,43.522,,,,
411,08/17/18 04:00:00 AM,29.040,42.901,,,,
412,08/17/18 04:30:00 AM,28.766,43.889,,,,
413,08/17/18 05:00:00 AM,28.692,43.978,,,,
414,08/17/18 05:30:00 AM,28.543,44.223,,,,
415,08/17/18 06:00:00 AM,29.439,42.682,,,,
416,08/17/18 06:30:00 AM,31.816,37.465,,,,
417,08/17/18 07:00:00 AM,32.613,36.293,,,,
418,08/17/18 07:30:00 AM,32.949,36.189,,,,
419,08/17/18 08:00:00 AM,28.593,45.374,,,,
420,08/17/18 08:30:00 AM,28.891,44.329,,,,
421,08/17/18 09:00:00 AM,29.240,41.735,,,,
422,08/17/18 09:30:00 AM,29.515,40.772,,,,
423,08/17/18 10:00:00 AM,29.740,40.298,,,,
424,08/17/18 10:30:00 AM,29.916,39.884,,,,
425,08/17/18 11:00:00 AM,30.066,39.099,,,,
426,08/17/18 11:30:00 AM,30.293,39.056,,,,
427,08/17/18 12:00:00 PM,30.495,39.010,,,,
428,08/17/18 12:30:00 PM,30.900,38.583,,,,
429,08/17/18 01:00:00 PM,32.175,37.096,,,,
430,08/17/18 01:30:00 PM,32.098,39.779,,,,
431,08/17/18 02:00:00 PM,31.484,43.640,,,,
432,08/17/18 02:30:00 PM,32.304,39.800,,,,
433,08/17/18 03:00:00 PM,32.175,40.256,,,,
434,08/17/18 03:30:00 PM,32.330,40.004,,,,
435,08/17/18 04:00:00 PM,31.970,40.635,,,,
436,08/17/18 04:30:00 PM,32.073,40.746,,,,
437,08/17/18 05:00:00 PM,32.098,41.383,,,,
438,08/17/18 05:30:00 PM,32.510,40.425,,,,
439,08/17/18 06:00:00 PM,32.433,39.948,,,,
440,08/17/18 06:30:00 PM,32.407,40.949,,,,
441,08/17/18 07:00:00 PM,32.278,42.469,,,,
442,08/17/18 07:30:00 PM,31.816,48.411,,,,
443,08/17/18 08:00:00 PM,31.535,48.670,,,,
444,08/17/18 08:30:00 PM,31.408,48.523,,,,
445,08/17/18 09:00:00 PM,31.204,48.106,,,,
446,08/17/18 09:30:00 PM,31.128,48.586,,,,
447,08/17/18 10:00:00 PM,30.950,52.896,,,,
448,08/17/18 10:30:00 PM,30.748,53.574,,,,
449,08/17/18 11:00:00 PM,30.520,53.703,,,,
450,08/17/18 11:30:00 PM,30.268,54.339,,,,
451,08/18/18 12:00:00 AM,29.991,54.363,,,,
452,08/18/18 12:30:00 AM,29.715,54.961,,,,
453,08/18/18 01:00:00 AM,29.490,55.469,,,,
454,08/18/18 01:30:00 AM,29.439,53.457,,,,
455,08/18/18 02:00:00 AM,30.217,47.951,,,,
456,08/18/18 02:30:00 AM,32.613,40.971,,,,
457,08/18/18 03:00:00 AM,33.417,38.704,,,,
458,08/18/18 03:30:00 AM,33.626,38.185,,,,
459,08/18/18 04:00:00 AM,32.742,39.141,,,,
460,08/18/18 04:30:00 AM,28.543,49.423,,,,
461,08/18/18 05:00:00 AM,28.369,49.755,,,,
462,08/18/18 05:30:00 AM,28.171,49.311,,,,
463,08/18/18 06:00:00 AM,27.998,47.285,,,,
464,08/18/18 06:30:00 AM,27.801,46.223,,,,
465,08/18/18 07:00:00 AM,27.677,46.143,,,,
466,08/18/18 07:30:00 AM,27.801,46.483,,,,
467,08/18/18 08:00:00 AM,28.147,45.874,,,,
468,08/18/18 08:30:00 AM,28.543,44.878,,,,
469,08/18/18 09:00:00 AM,28.891,45.115,,,,
